name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00028239,425,135,12.16,13.02,30.97,5.64,20.98,30.82,80.9,92.47,24.17,25.76,FALSE,TRUE,2.49,8.83,24.31,3.86,20.39,7.84,85.76,93.07,6.87,2.7,TRUE,TRUE,9.14,3.23,16.65,1.57,11.98,37.14,83.04,88.98,35.83,25.76,TRUE,TRUE,425,output_area
E00028240,246,101,4.49,29.09,31.84,27.5,44.57,19.39,53.4,82.49,13.75,13.02,TRUE,TRUE,1.23,22.75,24.62,19.14,39.98,5.02,58.55,80.06,2.86,1.37,TRUE,TRUE,6.5,11.14,16.78,11.15,28.79,32.93,61.17,82.77,30.66,22.97,TRUE,TRUE,246,output_area
E00028241,433,130,7.53,33.86,64.83,6.37,40.52,23.59,65.85,91.17,16.21,16.21,TRUE,TRUE,1.66,26.34,49.91,4.08,36.83,6.07,74.2,91.5,3.68,1.63,TRUE,TRUE,7.5,13.71,37.23,1.67,25.45,34.65,72.6,88.05,32.1,23.85,TRUE,TRUE,433,output_area
E00028242,475,198,4.92,20.69,54.56,26.05,4.49,19.97,44.72,84.08,15.05,13.75,TRUE,TRUE,1.27,15.94,41.23,18.41,4.92,5.13,50.39,82.34,3.2,1.43,TRUE,TRUE,6.6,6.75,29.57,10.61,2.95,33.12,55.42,83.84,31.32,23.25,TRUE,TRUE,475,output_area
E00028243,466,137,9.41,19.25,56.44,4.49,17.08,26.77,69.32,87.55,18.96,21.13,TRUE,TRUE,1.95,15.3,42.66,3,16.81,6.85,77.02,87.54,4.71,2.15,TRUE,TRUE,8.18,6.37,31,1.18,9.61,35.72,74.75,86.18,33.79,25.09,TRUE,TRUE,466,output_area
E00028244,476,122,10.13,10.71,38.06,2.46,10.56,27.79,56.01,86.4,27.64,24.75,FALSE,TRUE,2.09,6.96,28.23,1.63,11.49,7.15,61.83,84.63,9.34,2.57,TRUE,TRUE,8.45,2.39,19.37,0.68,6.57,36.12,63.37,84.85,38.46,25.54,TRUE,TRUE,476,output_area
E00028245,347,130,12.88,15.05,33,30.68,3.62,31.69,85.67,93.63,21.85,26.34,FALSE,TRUE,2.57,10.67,25.18,22.36,4.42,8.02,89.57,94.46,5.68,2.8,TRUE,TRUE,9.31,4.08,17.25,13.79,2.72,37.39,86.66,89.84,34.78,25.9,TRUE,TRUE,347,output_area
E00028246,475,136,5.35,7.24,24.89,1.45,13.31,20.98,32.63,76.41,17.8,17.22,TRUE,TRUE,1.36,4.64,20.51,0.67,13.43,5.38,38.43,73.04,4.32,1.74,TRUE,TRUE,6.84,1.54,14.19,0.29,7.62,33.53,47.33,79.38,33.25,24.21,TRUE,TRUE,475,output_area
E00028247,569,149,9.99,16.5,34.44,13.75,24.6,27.5,80.03,91.46,17.51,20.69,TRUE,TRUE,2.05,11.93,26.53,8.54,23.35,7.09,85.17,91.87,4.22,2.09,TRUE,TRUE,8.41,4.68,18.13,3.79,14.05,36.06,82.45,88.21,33.05,25,TRUE,TRUE,569,output_area
E00028248,457,124,11.72,26.19,49.06,24.31,28.65,29.96,83.5,94.5,21.27,24.02,FALSE,TRUE,2.43,20.22,36.54,17.09,26.41,7.73,88.27,95.19,5.47,2.5,TRUE,TRUE,9.03,9.47,25.66,9.62,16.36,36.99,85.45,90.31,34.52,25.44,TRUE,TRUE,457,output_area
E00028249,310,121,11.43,18.67,28.51,13.46,36.32,29.81,89.15,88.57,25.76,22.58,FALSE,TRUE,2.39,15,22.85,8.47,32.8,7.66,92.17,88.91,8.05,2.32,TRUE,TRUE,8.94,6.23,15.73,3.74,21.86,36.85,89.73,86.75,37.13,25.22,TRUE,TRUE,310,output_area
E00028250,537,162,6.37,4.78,20.55,4.2,10.42,22,39.65,77.28,23.15,18.38,TRUE,TRUE,1.48,3.06,16.21,2.68,10.91,5.7,45.23,73.72,6.32,1.85,TRUE,TRUE,7.21,0.97,11.27,1.05,6.26,34.17,52.15,79.65,35.34,24.47,TRUE,TRUE,537,output_area
E00028251,370,113,17.8,19.54,33.14,20.98,30.68,37.19,95.8,92.19,25.04,32.85,FALSE,TRUE,3.2,15.45,25.2,14.01,27.6,9.06,97.11,92.65,7.52,3.99,TRUE,TRUE,10.87,6.43,17.25,7.31,17.45,39.51,95.62,88.65,36.63,27.73,FALSE,TRUE,370,output_area
E00028252,383,96,14.04,23.88,46.31,20.26,30.54,32.71,88.71,95.51,22.72,26.19,FALSE,TRUE,2.72,18.41,34.39,13.6,27.56,8.24,91.9,96.49,6.12,2.79,TRUE,TRUE,9.56,8.38,23.99,6.98,17.39,37.73,89.29,91.23,35.21,25.89,TRUE,TRUE,383,output_area
E00028253,350,87,13.31,21.13,21.71,22.72,38.64,31.98,92.19,95.08,20.41,25.47,FALSE,TRUE,2.63,16.5,17.79,15.57,34.83,8.11,94.29,96.06,5.13,2.68,TRUE,TRUE,9.43,7.08,12.24,8.35,23.65,37.57,92.26,90.84,34.24,25.7,TRUE,TRUE,350,output_area
E00028254,332,104,11.87,9.84,31.69,9.12,11,30.1,46.89,81.04,26.77,31.11,FALSE,TRUE,2.44,6.44,24.54,5.7,11.66,7.74,52.2,77.96,8.28,3.68,TRUE,TRUE,9.06,2.22,16.73,2.41,6.67,37.04,56.64,81.73,37.34,27.35,TRUE,TRUE,332,output_area
E00028255,313,126,20.69,24.17,19.97,54.7,1.74,40.23,95.22,96.09,23.01,35.75,FALSE,TRUE,3.62,18.5,15.99,46.53,2.03,9.79,96.65,96.81,6.3,4.66,TRUE,TRUE,11.75,8.41,11.09,36.03,1.35,40.68,94.99,91.52,35.34,28.86,FALSE,TRUE,313,output_area
E00028256,305,115,8.97,41.68,73.08,16.35,43.27,25.76,41.24,49.93,30.1,31.55,TRUE,TRUE,1.9,32.15,58.48,10.06,39.08,6.66,47.18,50.55,11.93,3.74,TRUE,TRUE,8.07,18.5,45.5,4.7,27.84,35.54,53.29,62.12,41.21,27.4,TRUE,TRUE,305,output_area
E00028257,443,116,15.05,17.22,28.22,20.12,26.34,34.15,89.29,94.93,24.02,29.38,FALSE,TRUE,2.86,12.6,22.4,13.52,24.35,8.49,92.34,96.05,6.77,3.26,TRUE,TRUE,10.04,5,15.41,6.92,14.77,38.4,89.89,90.84,35.75,26.66,FALSE,TRUE,443,output_area
E00028258,458,131,14.47,26.34,50.22,26.48,26.05,33.57,89.73,93.49,22.14,29.23,FALSE,TRUE,2.81,20.34,37.3,18.75,24.22,8.43,92.52,94.01,5.92,3.25,TRUE,TRUE,9.85,9.55,26.28,10.84,14.72,38.15,90.1,89.46,35.01,26.64,TRUE,TRUE,458,output_area
E00028259,454,132,21.71,27.5,63.97,10.56,25.76,41.24,96.24,94.21,27.06,37.19,FALSE,TRUE,3.81,21.61,49.43,6.66,24.16,10.17,97.25,94.88,8.54,5.07,TRUE,TRUE,12.22,10.37,36.8,2.87,14.7,41.28,95.86,90.12,37.53,29.41,FALSE,TRUE,454,output_area
E00028260,441,124,21.13,16.35,21.13,35.02,11.58,40.52,95.08,95.66,24.46,37.05,FALSE,TRUE,3.74,11.89,16.94,26.59,12.22,10,96.63,96.58,7.17,5.01,TRUE,TRUE,12.09,4.65,11.67,17.23,6.96,41.12,94.91,91.34,36.23,29.31,FALSE,TRUE,441,output_area
E00028261,402,125,24.75,3.04,13.46,12.74,4.78,44.72,95.51,97.25,27.5,40.96,FALSE,TRUE,4.33,1.65,10.94,8.16,5.15,11.23,96.84,98.07,8.76,5.78,TRUE,TRUE,13.27,0.51,8,3.6,3.05,42.59,95.23,93.16,37.79,30.54,FALSE,TRUE,402,output_area
E00028262,322,130,12.45,43.42,38.21,36.32,55.43,31.11,50.65,65.56,28.65,33.72,FALSE,TRUE,2.51,33.02,28.36,28.71,51.95,7.87,55.47,60.79,10.38,4.19,TRUE,TRUE,9.15,19.23,19.47,19.12,41.34,37.16,58.83,72.6,39.58,27.86,TRUE,TRUE,322,output_area
E00028263,357,136,1.01,6.08,22.58,7.09,9.55,6.51,9.12,57.02,3.76,6.8,TRUE,TRUE,0.47,3.73,18.3,4.36,9.97,2.52,16.62,54.62,0.69,0.77,TRUE,TRUE,3.93,1.2,12.66,1.77,5.61,27.71,31.01,67.62,19.04,20.28,TRUE,TRUE,357,output_area
E00028264,443,134,4.2,11.58,22.72,4.34,25.04,18.23,31.26,72.5,18.38,12.74,TRUE,TRUE,1.16,7.74,18.31,2.78,23.73,4.77,36.84,67.96,4.52,1.34,TRUE,TRUE,6.24,2.71,12.67,1.09,14.32,32.46,46.24,76.97,33.54,22.95,TRUE,TRUE,443,output_area
E00028265,303,122,1.59,0.87,1.01,13.17,7.81,9.55,17.08,65.12,5.07,9.55,TRUE,TRUE,0.64,0.42,1.1,8.2,8.82,3.18,23.66,60.41,0.91,1.01,TRUE,TRUE,4.59,0.11,1.28,3.61,4.96,29.17,36.5,72.33,20.41,21.55,TRUE,TRUE,303,output_area
E00028266,167,93,2.89,31.11,5.35,71.06,4.2,14.47,30.54,72.94,6.8,13.6,TRUE,TRUE,0.95,24.44,4.73,64.25,4.71,4.08,36.47,68.78,1.22,1.42,TRUE,TRUE,5.51,12.28,3.89,53.34,2.87,31.06,46.02,77.37,21.61,23.21,TRUE,TRUE,167,output_area
E00028267,346,149,5.21,19.97,46.6,22.43,17.22,20.84,42.69,79.88,19.25,15.48,TRUE,TRUE,1.35,15.51,34.61,15.39,16.98,5.36,48.73,76.3,4.8,1.56,TRUE,TRUE,6.83,6.47,24.14,8.2,9.79,33.52,54.32,80.97,33.91,23.65,TRUE,TRUE,346,output_area
E00028268,441,141,8.83,9.41,2.17,23.01,25.33,25.47,61.94,85.82,23.73,20.12,TRUE,TRUE,1.82,6.21,2.21,15.96,23.91,6.54,68.18,84.33,6.58,2.04,TRUE,TRUE,7.98,2.13,2.17,8.61,14.47,35.41,68.13,84.74,35.59,24.89,TRUE,TRUE,441,output_area
E00028269,404,132,16.79,46.89,64.69,39.94,44.43,35.89,88.13,95.8,24.89,30.68,FALSE,TRUE,3.08,35.78,49.81,31.73,39.81,8.83,91.69,96.69,7.51,3.6,TRUE,TRUE,10.48,21.83,37.15,21.67,28.53,39,89.06,91.42,36.63,27.2,FALSE,TRUE,404,output_area
E00028270,329,118,97.4,97.4,96.82,72.07,97.97,16.79,9.7,79.31,15.34,13.46,FALSE,FALSE,74.77,92.72,86.49,65.34,96.25,4.52,16.94,75.78,3.29,1.41,FALSE,FALSE,76.19,87.7,80.55,54.69,93.53,31.89,31.25,80.7,31.41,23.16,FALSE,FALSE,0,output_area
E00028271,252,124,11.14,26.92,23.01,45.01,23.15,29.09,68.16,94.36,31.55,18.81,FALSE,TRUE,2.3,20.86,19.08,36.89,21.82,7.48,76.43,94.91,12.66,1.91,TRUE,TRUE,8.77,9.88,13.16,26.77,12.95,36.61,74.29,90.13,41.95,24.6,TRUE,TRUE,252,output_area
E00028272,283,117,55.57,78.58,97.4,52.53,69.75,31.55,21.71,90.16,43.85,20.41,FALSE,FALSE,13.34,68.38,87.83,44.53,66.16,7.96,28.2,90.68,19.84,2.06,FALSE,TRUE,29.76,58.35,82.59,33.97,57.75,37.3,40.02,87.61,48.19,24.97,FALSE,TRUE,0,output_area
E00028273,539,130,16.06,33,57.6,11.29,42.84,35.17,90.3,98.55,29.38,24.89,FALSE,TRUE,2.97,25.21,43.36,7.15,38.3,8.67,93.26,99.17,11.21,2.6,TRUE,TRUE,10.26,12.77,31.51,3.07,27.01,38.68,91.01,95.85,40.49,25.57,FALSE,TRUE,539,output_area
E00028274,560,156,18.52,22.29,37.92,16.21,36.76,37.63,59.62,92.04,46.16,26.63,FALSE,TRUE,3.3,17.6,28.13,10.02,33.43,9.21,65.64,92.47,20.56,2.84,TRUE,TRUE,11.14,7.75,19.3,4.68,22.41,39.85,66.06,88.57,48.96,26,FALSE,TRUE,560,output_area
E00028275,217,118,23.3,50.94,13.75,89.29,28.8,42.98,67.15,98.12,46.89,30.39,FALSE,TRUE,4.12,40.05,11.16,82.96,26.43,10.79,75.54,98.45,21.43,3.48,TRUE,TRUE,12.87,26.32,8.12,74.97,16.38,42.1,73.6,93.89,49.78,27,FALSE,TRUE,217,output_area
E00028276,369,120,20.12,56.01,67.44,36.47,64.54,39.65,54.41,98.41,46.31,26.05,FALSE,TRUE,3.54,44.03,52.3,28.74,60.76,9.66,59.81,98.97,20.59,2.78,TRUE,TRUE,11.6,30.53,39.42,19.15,51.85,40.49,61.96,95.3,49.01,25.84,FALSE,TRUE,369,output_area
E00028277,355,137,17.08,8.97,16.21,28.36,6.51,36.47,47.9,88.28,46.6,25.62,FALSE,TRUE,3.13,5.8,12.49,19.61,7.35,8.94,52.74,88.36,20.73,2.69,TRUE,TRUE,10.6,1.96,8.8,11.53,4.14,39.15,57,86.53,49.17,25.72,FALSE,TRUE,355,output_area
E00028278,403,139,13.89,8.54,20.41,8.68,17.8,32.56,88.86,97.68,25.47,22.72,FALSE,TRUE,2.71,5.31,16.19,5.55,17.32,8.22,91.99,98.29,7.89,2.34,TRUE,TRUE,9.54,1.78,11.25,2.33,9.99,37.7,89.44,93.56,36.94,25.27,TRUE,TRUE,403,output_area
E00028279,420,127,7.38,9.55,27.21,15.63,9.99,23.44,39.07,83.65,28,17.51,TRUE,TRUE,1.64,6.27,21.86,9.57,10.37,6.03,44.61,81.79,9.81,1.76,TRUE,TRUE,7.48,2.15,15.1,4.42,5.88,34.62,51.68,83.56,39.03,24.26,TRUE,TRUE,420,output_area
E00028280,399,139,19.39,15.77,27.93,11.14,30.25,38.35,56.58,90.74,45.59,28.94,FALSE,TRUE,3.41,11.68,22.17,7.08,27.35,9.38,62.39,91.17,20.39,3.22,TRUE,TRUE,11.33,4.55,15.27,3.05,17.18,40.12,63.8,87.82,48.82,26.61,FALSE,TRUE,399,output_area
E00028281,244,112,15.48,47.47,55.86,56.73,35.17,34.44,79.74,94.65,26.19,30.54,FALSE,TRUE,2.89,36.69,42.15,48.68,32.24,8.54,85.02,95.3,8.13,3.54,TRUE,TRUE,10.15,22.76,30.48,38.03,21.4,38.54,82.31,90.39,37.21,27.1,FALSE,TRUE,244,output_area
E00028282,216,96,41.24,72.5,47.47,84.52,75.54,33.14,74.53,93.2,24.31,29.96,FALSE,FALSE,8.09,61.35,35.17,77.14,72.36,8.31,81.01,93.68,6.92,3.38,TRUE,TRUE,20.29,50.18,24.43,67.76,65.39,37.89,78.37,89.3,35.89,26.85,FALSE,TRUE,0,output_area
E00028283,202,111,19.54,52.82,14.91,93.49,19.25,38.49,39.94,96.67,46.45,27.5,FALSE,TRUE,3.45,41.29,11.39,88.62,19.17,9.41,45.47,97.79,20.71,2.97,TRUE,TRUE,11.38,27.59,8.21,83.38,11.31,40.18,52.29,92.85,49.12,26.21,FALSE,TRUE,202,output_area
E00028284,355,136,50.94,76.99,91.75,57.89,71.64,30.25,22.72,86.54,43.7,20.98,FALSE,FALSE,11.5,66.02,77.41,49.77,68.8,7.75,29.09,85.13,19.79,2.13,FALSE,TRUE,26.26,55.52,68.41,38.93,61.31,37.04,40.76,85.05,48.13,25.02,FALSE,TRUE,0,output_area
E00028285,401,146,83.79,92.62,97.25,59.62,95.22,26.19,16.06,82.92,43.56,16.06,FALSE,FALSE,42.83,84.02,87.47,50.93,91.38,6.74,22.22,81.1,19.76,1.62,FALSE,FALSE,58.02,77.44,82.06,40.07,87.04,35.6,35.43,83.25,48.13,23.84,FALSE,FALSE,0,output_area
E00028286,197,104,11,46.6,11.87,71.92,40.38,28.94,60.78,96.82,26.92,20.55,FALSE,TRUE,2.29,35.52,9.68,65.24,36.23,7.47,66.31,97.84,8.33,2.07,TRUE,TRUE,8.75,21.56,7.09,54.52,24.97,36.58,66.54,92.9,37.41,24.98,TRUE,TRUE,197,output_area
E00028287,274,123,10.71,52.53,45.73,55.72,56.3,28.22,65.56,94.07,29.23,18.96,FALSE,TRUE,2.2,41.04,33.76,47.69,52.33,7.32,72.99,94.87,10.93,1.93,TRUE,TRUE,8.61,27.33,23.45,37.1,41.71,36.38,71.71,90.12,40.21,24.65,TRUE,TRUE,274,output_area
E00028288,347,139,14.18,48.34,57.89,32.71,59.04,32.85,68.31,95.22,31.11,26.48,FALSE,TRUE,2.75,37.42,44,24.63,54.83,8.29,76.47,96.25,12.35,2.82,TRUE,TRUE,9.62,23.6,31.97,15.62,44.64,37.82,74.3,90.99,41.72,25.95,TRUE,TRUE,347,output_area
E00028289,280,129,17.37,42.4,15.48,51.66,52.24,36.76,44.86,97.54,45.44,21.27,FALSE,TRUE,3.17,32.67,11.93,43.69,48.27,8.97,50.41,98.2,20.36,2.17,TRUE,TRUE,10.65,18.89,8.48,33.2,37.38,39.22,55.44,93.45,48.79,25.1,FALSE,TRUE,280,output_area
E00028290,269,119,65.99,85.09,75.11,80.9,90.01,36.9,49.78,97.4,45.15,21.42,FALSE,FALSE,23.18,75.95,59.88,72.83,86.06,8.98,54.96,98.15,20.28,2.2,FALSE,TRUE,42.19,67.44,47.18,63.08,81.04,39.25,58.54,93.28,48.67,25.11,FALSE,FALSE,0,output_area
E00028291,227,119,15.34,50.22,0.87,91.9,27.06,34.3,31.98,94.79,44.86,22.29,FALSE,TRUE,2.88,39.24,1.07,86.73,25.41,8.5,38.12,95.92,20.1,2.3,TRUE,TRUE,10.08,25.47,1.25,80.44,15.5,38.45,47.12,90.75,48.44,25.21,FALSE,TRUE,227,output_area
E00028292,510,193,13.17,45.59,71.49,25.04,46.89,31.84,73.23,95.37,31.26,23.01,FALSE,TRUE,2.6,34.84,56.25,17.66,42.34,8.05,80.25,96.42,12.48,2.36,TRUE,TRUE,9.34,20.92,43.41,10.04,31.33,37.44,77.69,91.2,41.81,25.31,TRUE,TRUE,510,output_area
E00028293,326,132,14.62,43.7,70.77,19.1,47.61,33.72,79.59,96.38,33.43,25.04,FALSE,TRUE,2.82,33.23,55.14,12.61,43.06,8.44,85,97.59,14.16,2.62,TRUE,TRUE,9.88,19.47,42.29,6.35,32.04,38.2,82.29,92.43,43.37,25.61,TRUE,TRUE,326,output_area
E00028294,188,82,63.24,83.21,86.69,81.33,71.35,39.07,35.89,95.95,46.02,29.67,FALSE,FALSE,19.15,73.32,72.08,73.13,68.49,9.55,41.55,96.78,20.54,3.33,FALSE,TRUE,37.74,64.34,61.41,63.3,60.95,40.34,49.51,91.51,48.94,26.78,FALSE,FALSE,0,output_area
E00028295,220,112,63.82,83.65,52.82,94.79,84.95,37.34,42.55,97.83,45.88,24.31,FALSE,FALSE,21.26,74.66,39.24,89.75,81.34,9.1,48.58,98.32,20.52,2.52,FALSE,TRUE,40.12,66.01,27.84,85.19,75.72,39.62,54.19,93.63,48.93,25.49,FALSE,FALSE,0,output_area
E00028296,302,114,45.15,74.38,83.94,40.67,91.17,33.29,45.3,93.92,45.01,17.66,FALSE,FALSE,9.47,63.23,69.13,32.39,87.1,8.33,50.98,94.75,20.14,1.77,TRUE,TRUE,22.73,52.44,57.88,22.4,82.04,37.95,55.84,90.02,48.52,24.27,FALSE,TRUE,0,output_area
E00028297,432,178,22.14,58.32,85.67,26.19,60.06,41.68,67.44,96.24,46.74,28.8,FALSE,TRUE,3.89,46,70.44,18.43,55.7,10.32,75.96,97.47,21.29,3.2,TRUE,TRUE,12.38,32.59,59.43,10.61,45.7,41.46,73.95,92.31,49.67,26.59,FALSE,TRUE,432,output_area
E00028298,291,131,97.83,97.83,89.29,92.19,93.63,15.2,56.44,76.27,5.79,12.01,FALSE,FALSE,77.75,93.35,74.83,87.06,89.14,4.2,62.38,72.62,1,1.28,FALSE,FALSE,77.53,88.42,64.89,80.87,84.53,31.25,63.8,79.23,20.78,22.81,FALSE,FALSE,0,output_area
E00028299,224,136,2.6,29.38,7.24,65.85,7.24,13.6,23.44,57.6,7.67,14.91,TRUE,TRUE,0.93,23.02,5.98,58.89,7.99,3.9,29.49,54.92,1.32,1.52,TRUE,TRUE,5.33,11.34,4.59,48.22,4.5,30.71,41.07,67.91,22.25,23.59,TRUE,TRUE,224,output_area
E00028300,499,206,71.78,87.84,69.75,90.88,88.71,29.67,42.4,69.18,19.68,34.01,FALSE,FALSE,29.72,79.41,54.34,84.84,84.85,7.63,48.48,63.66,4.84,4.31,FALSE,TRUE,48.52,71.57,41.48,77.59,79.59,36.77,54.11,74.39,33.98,28.2,FALSE,FALSE,0,output_area
E00028301,303,132,6.66,13.31,2.75,40.96,9.41,22.29,49.93,75.25,20.84,18.67,TRUE,TRUE,1.53,8.98,2.4,32.61,9.94,5.79,55.03,70.92,5.25,1.88,TRUE,TRUE,7.27,3.29,2.27,22.65,5.56,34.29,58.59,78.4,34.39,24.59,TRUE,TRUE,303,output_area
E00028302,327,153,9.7,35.17,19.25,56.87,30.1,27.21,63.68,83.07,25.9,23.44,TRUE,TRUE,1.99,27.21,15.57,48.88,27.29,6.93,70.33,81.46,8.06,2.41,TRUE,TRUE,8.29,14.34,10.82,38.19,17.13,35.9,69.64,83.4,37.15,25.35,TRUE,TRUE,327,output_area
E00028304,289,126,97.97,97.97,86.11,89.73,99.57,6.08,26.19,58.76,3.04,4.05,FALSE,FALSE,80.64,93.88,70.89,83.37,98.3,2.43,32.67,55.39,0.54,0.48,FALSE,FALSE,79.02,89.21,60.02,75.59,96.39,27.39,43.34,68.32,18.35,18.79,FALSE,FALSE,0,output_area
E00028305,259,122,97.11,97.25,71.06,99.57,96.24,5.64,23.15,55.72,2.6,3.76,FALSE,FALSE,72.18,92.26,55.28,96.29,92.34,2.16,29.36,53.97,0.46,0.45,FALSE,FALSE,74.78,86.94,42.44,96.46,88.29,26.83,40.99,66.87,17.65,18.41,FALSE,FALSE,0,output_area
E00028307,418,180,37.77,71.64,82.34,55.43,71.78,13.89,61.36,80.46,6.37,9.12,FALSE,FALSE,7.31,60.34,67.8,47.56,68.87,3.94,67.5,77.27,1.06,0.98,TRUE,TRUE,18.97,48.88,56.36,36.99,61.36,30.74,67.51,81.44,21.1,21.43,FALSE,TRUE,418,output_area
E00028308,230,102,11.58,61.94,58.76,60.93,65.85,4.2,3.91,23.59,5.5,8.68,FALSE,TRUE,2.41,49.96,44.81,52.24,61.53,1.74,9.69,34.32,0.97,0.95,TRUE,TRUE,8.99,36.93,32.79,41.36,52.65,24.89,24.41,49.61,20.74,21.14,TRUE,TRUE,230,output_area
E00028309,289,131,43.56,73.52,69.03,81.19,68.6,13.17,54.12,75.4,5.21,10.56,FALSE,FALSE,8.91,62.47,53.49,73.09,65,3.83,59.42,71.1,0.93,1.12,TRUE,TRUE,21.76,51.57,40.65,63.26,56.6,30.6,61.7,78.5,20.46,21.96,FALSE,TRUE,0,output_area
E00028311,361,135,2.03,46.02,51.81,34.01,55.57,10.56,14.91,63.53,5.64,11.43,TRUE,TRUE,0.77,35.11,38.62,25.71,52.02,3.4,21.51,58.97,0.98,1.2,TRUE,TRUE,4.74,21.13,27.38,16.59,41.41,29.51,34.85,71.21,20.75,22.28,TRUE,TRUE,361,output_area
E00028312,365,155,6.8,57.74,56.87,59.04,58.18,22.43,50.22,72.21,17.22,20.84,TRUE,TRUE,1.56,45.58,42.86,50.65,54.12,5.82,55.28,67.53,4.15,2.12,TRUE,TRUE,7.32,32.15,31.14,39.77,43.75,34.36,58.73,76.73,32.92,25.01,TRUE,TRUE,365,output_area
E00028313,444,134,1.88,2.46,13.6,0.29,8.39,10.27,10.42,53.4,7.53,11.87,TRUE,TRUE,0.72,1.24,11.1,0.17,9.34,3.33,17.92,52.58,1.29,1.27,TRUE,TRUE,4.69,0.37,8.06,0.09,5.21,29.4,32,65,22.17,22.76,TRUE,TRUE,444,output_area
E00028314,350,144,4.05,45.01,51.95,37.63,51.37,17.8,22,60.06,21.42,15.77,TRUE,TRUE,1.13,34.47,38.72,29.67,47.52,4.72,28.28,56.05,5.61,1.58,TRUE,TRUE,6.21,20.64,27.47,19.87,36.62,32.38,40.09,68.94,34.64,23.69,TRUE,TRUE,350,output_area
E00028315,153,107,8.1,56.73,48.05,89.44,21.56,24.46,48.77,72.36,26.05,22.87,TRUE,TRUE,1.73,44.72,35.45,83.11,20.92,6.36,53.68,67.64,8.1,2.35,TRUE,TRUE,7.73,31.24,24.71,75.29,12.32,35.02,57.65,76.78,37.2,25.28,TRUE,TRUE,153,output_area
E00028316,181,77,48.48,75.54,88.57,61.36,70.91,65.12,39.36,56.44,17.37,78,FALSE,FALSE,10.64,64.74,74.02,52.61,67.86,18.41,45.06,54.31,4.17,19.16,FALSE,TRUE,24.72,54.22,63.91,41.83,60.19,52.44,52.08,67.28,32.98,57.72,FALSE,TRUE,0,output_area
E00028317,134,98,3.47,35.75,5.79,78.29,2.6,16.5,35.02,64.4,8.25,17.37,TRUE,TRUE,1.04,27.5,4.87,71.08,2.77,4.46,40.64,59.9,1.37,1.75,TRUE,TRUE,5.88,14.62,4.01,61.17,1.78,31.78,48.94,71.92,22.74,24.23,TRUE,TRUE,134,output_area
E00028318,343,119,3.62,30.25,31.11,18.23,50.65,16.93,37.48,67.44,7.81,17.8,TRUE,TRUE,1.05,23.41,24.44,11.52,46.71,4.53,42.96,62.42,1.33,1.78,TRUE,TRUE,5.95,11.59,16.7,5.59,35.84,31.92,50.5,73.6,22.34,24.31,TRUE,TRUE,343,output_area
E00028319,194,121,8.25,56.3,14.18,92.91,34.88,24.6,48.91,73.95,23.44,24.46,TRUE,TRUE,1.75,44.56,11.24,88.13,31.95,6.39,53.81,69.52,6.38,2.53,TRUE,TRUE,7.77,31.08,8.14,82.61,21.16,35.08,57.76,77.76,35.37,25.49,TRUE,TRUE,194,output_area
E00028320,367,141,16.5,63.53,86.83,35.46,64.4,30.39,55.72,78.15,25.33,30.97,FALSE,TRUE,3.02,51.43,72.21,27.67,60.5,7.76,61.76,74.63,7.8,3.66,TRUE,TRUE,10.33,38.79,61.62,18.3,51.48,37.05,63.31,80.05,36.88,27.3,FALSE,TRUE,367,output_area
E00028321,279,142,2.46,55.57,32.13,70.91,53.69,4.49,4.05,23.73,6.66,8.54,TRUE,TRUE,0.86,43.87,24.75,64.03,50.45,1.77,10.26,34.39,1.19,0.93,TRUE,TRUE,5.11,30.29,16.87,53.12,39.85,24.96,24.99,49.62,21.5,20.86,TRUE,TRUE,279,output_area
E00028322,276,116,73.37,88.28,72.94,77.42,98.7,3.33,3.18,19.39,5.93,6.08,FALSE,FALSE,30.96,79.81,58.25,70.44,96.7,1.56,8.68,30.87,1.01,0.7,FALSE,FALSE,49.53,72.21,45.32,60.39,94.1,24.04,23.37,48.08,20.79,19.99,FALSE,FALSE,0,output_area
E00028323,337,153,76.27,89.29,95.37,65.99,86.4,4.34,3.76,23.3,8.1,8.1,FALSE,FALSE,32.79,80.59,83.71,58.93,82.53,1.75,9.48,33.54,1.35,0.89,FALSE,FALSE,50.96,73.1,76.07,48.25,77.08,24.9,24.26,49.16,22.49,20.73,FALSE,FALSE,0,output_area
